21.5	7.5	9.0	bottomright
21.5	7.5	9.0	bottomright
22.0	7.5	6.0	bottomright
21.0	8.5	12.0	bottomright
16.0	8.6	42.5	topleft
16.3	8.1	50.0	topleft
17.2	7.5	44.5	topleft
16.0	8.6	42.5	topleft
11.9	8.5	53.0	topcenter
13.2	8.4	48.5	topcenter
12.4	8.7	45.5	topcenter
13.0	8.8	44.0	topcenter
9.0	8.9	62.0	topright
8.0	9.9	62.0	topright
7.7	9.3	59.5	topright
8.0	8.9	61.5	topright
15.2	8.6	57.5	centerleft
15.5	7.4	52.5	centerleft
16.2	8.5	53.5	centerleft
14.9	8.4	57.0	centerleft
